,Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Ball Rebowled,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Runs to Get,Balls Remaining,Winner,Chased Successfully,Total Batter Runs,Total Non Striker Runs,Batter Balls Faced,Non Striker Balls Faced,Player Out Runs,Player Out Balls Faced,Bowler Runs Conceded,Valid Ball
84884,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,1,1,RG Sharma,KL Rahul,Naseem Shah,1,0,1,0,[],0,,,1,0,148,147,119,India,1,1,0,1,0,,,1,1
84885,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,1,2,KL Rahul,RG Sharma,Naseem Shah,0,0,0,0,[],1,bowled,KL Rahul,1,1,148,147,118,India,1,0,1,0,1,0,1,0,1
84886,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,1,3,V Kohli,RG Sharma,Naseem Shah,0,0,0,0,[],0,,,1,1,148,147,117,India,1,0,1,1,1,,,0,1
84887,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,1,4,V Kohli,RG Sharma,Naseem Shah,0,0,0,0,[],0,,,1,1,148,147,116,India,1,0,1,2,1,,,0,1
84888,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,1,5,V Kohli,RG Sharma,Naseem Shah,1,0,1,0,[],0,,,2,1,148,146,115,India,1,1,1,3,1,,,1,1
84889,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,1,6,RG Sharma,V Kohli,Naseem Shah,0,1,1,1,['wides'],0,,,3,1,148,145,115,India,1,1,1,2,3,,,1,0
84890,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,1,6,RG Sharma,V Kohli,Naseem Shah,0,0,0,0,[],0,,,3,1,148,145,114,India,1,1,1,3,3,,,0,1
84891,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,2,1,V Kohli,RG Sharma,Shahnawaz Dhani,0,0,0,0,[],0,,,3,1,148,145,113,India,1,1,1,4,3,,,0,1
84892,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,2,2,V Kohli,RG Sharma,Shahnawaz Dhani,0,0,0,0,[],0,,,3,1,148,145,112,India,1,1,1,5,3,,,0,1
84893,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,2,3,V Kohli,RG Sharma,Shahnawaz Dhani,0,0,0,0,[],0,,,3,1,148,145,111,India,1,1,1,6,3,,,0,1
84894,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,2,4,V Kohli,RG Sharma,Shahnawaz Dhani,2,0,2,0,[],0,,,5,1,148,143,110,India,1,3,1,7,3,,,2,1
84895,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,2,5,V Kohli,RG Sharma,Shahnawaz Dhani,4,0,4,0,[],0,,,9,1,148,139,109,India,1,7,1,8,3,,,4,1
84896,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,2,6,V Kohli,RG Sharma,Shahnawaz Dhani,1,0,1,0,[],0,,,10,1,148,138,108,India,1,8,1,9,3,,,1,1
84897,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,3,1,V Kohli,RG Sharma,Naseem Shah,0,0,0,0,[],0,,,10,1,148,138,107,India,1,8,1,10,3,,,0,1
84898,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,3,2,V Kohli,RG Sharma,Naseem Shah,0,0,0,0,[],0,,,10,1,148,138,106,India,1,8,1,11,3,,,0,1
84899,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,3,3,V Kohli,RG Sharma,Naseem Shah,2,0,2,0,[],0,,,12,1,148,136,105,India,1,10,1,12,3,,,2,1
84900,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,3,4,V Kohli,RG Sharma,Naseem Shah,1,0,1,0,[],0,,,13,1,148,135,104,India,1,11,1,13,3,,,1,1
84901,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,3,5,RG Sharma,V Kohli,Naseem Shah,1,0,1,0,[],0,,,14,1,148,134,103,India,1,2,11,4,13,,,1,1
84902,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,3,6,V Kohli,RG Sharma,Naseem Shah,1,0,1,0,[],0,,,15,1,148,133,102,India,1,12,2,14,4,,,1,1
84903,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,4,1,V Kohli,RG Sharma,Haris Rauf,1,0,1,0,[],0,,,16,1,148,132,101,India,1,13,2,15,4,,,1,1
84904,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,4,2,RG Sharma,V Kohli,Haris Rauf,0,0,0,0,[],0,,,16,1,148,132,100,India,1,2,13,5,15,,,0,1
84905,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,4,3,RG Sharma,V Kohli,Haris Rauf,1,0,1,0,[],0,,,17,1,148,131,99,India,1,3,13,6,15,,,1,1
84906,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,4,4,V Kohli,RG Sharma,Haris Rauf,0,0,0,0,[],0,,,17,1,148,131,98,India,1,13,3,16,6,,,0,1
84907,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,4,5,V Kohli,RG Sharma,Haris Rauf,6,0,6,0,[],0,,,23,1,148,125,97,India,1,19,3,17,6,,,6,1
84908,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,4,6,V Kohli,RG Sharma,Haris Rauf,0,0,0,0,[],0,,,23,1,148,125,96,India,1,19,3,18,6,,,0,1
84909,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,5,1,RG Sharma,V Kohli,Shahnawaz Dhani,0,0,0,0,[],0,,,23,1,148,125,95,India,1,3,19,7,18,,,0,1
84910,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,5,2,RG Sharma,V Kohli,Shahnawaz Dhani,0,0,0,0,[],0,,,23,1,148,125,94,India,1,3,19,8,18,,,0,1
84911,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,5,3,RG Sharma,V Kohli,Shahnawaz Dhani,1,0,1,0,[],0,,,24,1,148,124,93,India,1,4,19,9,18,,,1,1
84912,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,5,4,V Kohli,RG Sharma,Shahnawaz Dhani,4,0,4,0,[],0,,,28,1,148,120,92,India,1,23,4,19,9,,,4,1
84913,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,5,5,V Kohli,RG Sharma,Shahnawaz Dhani,0,0,0,0,[],0,,,28,1,148,120,91,India,1,23,4,20,9,,,0,1
84914,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,5,6,V Kohli,RG Sharma,Shahnawaz Dhani,1,0,1,0,[],0,,,29,1,148,119,90,India,1,24,4,21,9,,,1,1
84915,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,6,1,V Kohli,RG Sharma,Haris Rauf,0,0,0,0,[],0,,,29,1,148,119,89,India,1,24,4,22,9,,,0,1
84916,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,6,2,V Kohli,RG Sharma,Haris Rauf,4,0,4,0,[],0,,,33,1,148,115,88,India,1,28,4,23,9,,,4,1
84917,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,6,3,V Kohli,RG Sharma,Haris Rauf,1,0,1,0,[],0,,,34,1,148,114,87,India,1,29,4,24,9,,,1,1
84918,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,6,4,RG Sharma,V Kohli,Haris Rauf,0,4,4,0,['legbyes'],0,,,38,1,148,110,86,India,1,4,29,10,24,,,0,1
84919,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,6,5,RG Sharma,V Kohli,Haris Rauf,0,0,0,0,[],0,,,38,1,148,110,85,India,1,4,29,11,24,,,0,1
84920,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,6,6,RG Sharma,V Kohli,Haris Rauf,0,0,0,0,[],0,,,38,1,148,110,84,India,1,4,29,12,24,,,0,1
84921,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,7,1,V Kohli,RG Sharma,Shadab Khan,0,0,0,0,[],0,,,38,1,148,110,83,India,1,29,4,25,12,,,0,1
84922,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,7,2,V Kohli,RG Sharma,Shadab Khan,1,0,1,0,[],0,,,39,1,148,109,82,India,1,30,4,26,12,,,1,1
84923,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,7,3,RG Sharma,V Kohli,Shadab Khan,0,0,0,0,[],0,,,39,1,148,109,81,India,1,4,30,13,26,,,0,1
84924,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,7,4,RG Sharma,V Kohli,Shadab Khan,0,0,0,0,[],0,,,39,1,148,109,80,India,1,4,30,14,26,,,0,1
84925,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,7,5,RG Sharma,V Kohli,Shadab Khan,1,0,1,0,[],0,,,40,1,148,108,79,India,1,5,30,15,26,,,1,1
84926,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,7,6,V Kohli,RG Sharma,Shadab Khan,1,0,1,0,[],0,,,41,1,148,107,78,India,1,31,5,27,15,,,1,1
84927,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,8,1,V Kohli,RG Sharma,Mohammad Nawaz,1,0,1,0,[],0,,,42,1,148,106,77,India,1,32,5,28,15,,,1,1
84928,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,8,2,RG Sharma,V Kohli,Mohammad Nawaz,1,0,1,0,[],0,,,43,1,148,105,76,India,1,6,32,16,28,,,1,1
84929,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,8,3,V Kohli,RG Sharma,Mohammad Nawaz,1,0,1,0,[],0,,,44,1,148,104,75,India,1,33,6,29,16,,,1,1
84930,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,8,4,RG Sharma,V Kohli,Mohammad Nawaz,6,0,6,0,[],0,,,50,1,148,98,74,India,1,12,33,17,29,,,6,1
84931,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,8,5,RG Sharma,V Kohli,Mohammad Nawaz,0,0,0,0,[],0,,,50,1,148,98,73,India,1,12,33,18,29,,,0,1
84932,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,8,6,RG Sharma,V Kohli,Mohammad Nawaz,0,0,0,0,[],1,caught,RG Sharma,50,2,148,98,72,India,1,0,33,0,29,12,19,0,1
84933,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,9,1,V Kohli,RA Jadeja,Shadab Khan,0,0,0,0,[],0,,,50,2,148,98,71,India,1,33,0,30,0,,,0,1
84934,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,9,2,V Kohli,RA Jadeja,Shadab Khan,1,0,1,0,[],0,,,51,2,148,97,70,India,1,34,0,31,0,,,1,1
84935,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,9,3,RA Jadeja,V Kohli,Shadab Khan,0,0,0,0,[],0,,,51,2,148,97,69,India,1,0,34,1,31,,,0,1
84936,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,9,4,RA Jadeja,V Kohli,Shadab Khan,1,0,1,0,[],0,,,52,2,148,96,68,India,1,1,34,2,31,,,1,1
84937,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,9,5,V Kohli,RA Jadeja,Shadab Khan,0,0,0,0,[],0,,,52,2,148,96,67,India,1,34,1,32,2,,,0,1
84938,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,9,6,V Kohli,RA Jadeja,Shadab Khan,1,0,1,0,[],0,,,53,2,148,95,66,India,1,35,1,33,2,,,1,1
84939,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,10,1,V Kohli,RA Jadeja,Mohammad Nawaz,0,0,0,0,[],1,caught,V Kohli,53,3,148,95,65,India,1,0,1,0,2,35,34,0,1
84940,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,10,2,SA Yadav,RA Jadeja,Mohammad Nawaz,1,0,1,0,[],0,,,54,3,148,94,64,India,1,1,1,1,2,,,1,1
84941,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,10,3,RA Jadeja,SA Yadav,Mohammad Nawaz,0,0,0,0,[],0,,,54,3,148,94,63,India,1,1,1,3,1,,,0,1
84942,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,10,4,RA Jadeja,SA Yadav,Mohammad Nawaz,6,0,6,0,[],0,,,60,3,148,88,62,India,1,7,1,4,1,,,6,1
84943,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,10,5,RA Jadeja,SA Yadav,Mohammad Nawaz,1,0,1,0,[],0,,,61,3,148,87,61,India,1,8,1,5,1,,,1,1
84944,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,10,6,SA Yadav,RA Jadeja,Mohammad Nawaz,1,0,1,0,[],0,,,62,3,148,86,60,India,1,2,8,2,5,,,1,1
84945,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,11,1,SA Yadav,RA Jadeja,Shadab Khan,1,0,1,0,[],0,,,63,3,148,85,59,India,1,3,8,3,5,,,1,1
84946,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,11,2,RA Jadeja,SA Yadav,Shadab Khan,1,0,1,0,[],0,,,64,3,148,84,58,India,1,9,3,6,3,,,1,1
84947,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,11,3,SA Yadav,RA Jadeja,Shadab Khan,0,0,0,0,[],0,,,64,3,148,84,57,India,1,3,9,4,6,,,0,1
84948,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,11,4,SA Yadav,RA Jadeja,Shadab Khan,4,0,4,0,[],0,,,68,3,148,80,56,India,1,7,9,5,6,,,4,1
84949,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,11,5,SA Yadav,RA Jadeja,Shadab Khan,0,0,0,0,[],0,,,68,3,148,80,55,India,1,7,9,6,6,,,0,1
84950,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,11,6,SA Yadav,RA Jadeja,Shadab Khan,1,0,1,0,[],0,,,69,3,148,79,54,India,1,8,9,7,6,,,1,1
84951,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,12,1,SA Yadav,RA Jadeja,Mohammad Nawaz,0,0,0,0,[],0,,,69,3,148,79,53,India,1,8,9,8,6,,,0,1
84952,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,12,2,SA Yadav,RA Jadeja,Mohammad Nawaz,1,0,1,0,[],0,,,70,3,148,78,52,India,1,9,9,9,6,,,1,1
84953,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,12,3,RA Jadeja,SA Yadav,Mohammad Nawaz,4,0,4,0,[],0,,,74,3,148,74,51,India,1,13,9,7,9,,,4,1
84954,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,12,4,RA Jadeja,SA Yadav,Mohammad Nawaz,1,0,1,0,[],0,,,75,3,148,73,50,India,1,14,9,8,9,,,1,1
84955,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,12,5,SA Yadav,RA Jadeja,Mohammad Nawaz,1,0,1,0,[],0,,,76,3,148,72,49,India,1,10,14,10,8,,,1,1
84956,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,12,6,RA Jadeja,SA Yadav,Mohammad Nawaz,1,0,1,0,[],0,,,77,3,148,71,48,India,1,15,10,9,10,,,1,1
84957,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,13,1,RA Jadeja,SA Yadav,Shadab Khan,0,0,0,0,[],0,,,77,3,148,71,47,India,1,15,10,10,10,,,0,1
84958,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,13,2,RA Jadeja,SA Yadav,Shadab Khan,0,0,0,0,[],0,,,77,3,148,71,46,India,1,15,10,11,10,,,0,1
84959,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,13,3,RA Jadeja,SA Yadav,Shadab Khan,1,0,1,0,[],0,,,78,3,148,70,45,India,1,16,10,12,10,,,1,1
84960,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,13,4,SA Yadav,RA Jadeja,Shadab Khan,2,0,2,0,[],0,,,80,3,148,68,44,India,1,12,16,11,12,,,2,1
84961,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,13,5,SA Yadav,RA Jadeja,Shadab Khan,2,0,2,0,[],0,,,82,3,148,66,43,India,1,14,16,12,12,,,2,1
84962,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,13,6,SA Yadav,RA Jadeja,Shadab Khan,1,0,1,0,[],0,,,83,3,148,65,42,India,1,15,16,13,12,,,1,1
84963,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,14,1,SA Yadav,RA Jadeja,Shahnawaz Dhani,1,0,1,0,[],0,,,84,3,148,64,41,India,1,16,16,14,12,,,1,1
84964,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,14,2,RA Jadeja,SA Yadav,Shahnawaz Dhani,0,0,0,0,[],0,,,84,3,148,64,40,India,1,16,16,13,14,,,0,1
84965,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,14,3,RA Jadeja,SA Yadav,Shahnawaz Dhani,0,1,1,1,['wides'],0,,,85,3,148,63,40,India,1,16,16,13,14,,,1,0
84966,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,14,3,RA Jadeja,SA Yadav,Shahnawaz Dhani,1,0,1,0,[],0,,,86,3,148,62,39,India,1,17,16,14,14,,,1,1
84967,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,14,4,SA Yadav,RA Jadeja,Shahnawaz Dhani,1,0,1,0,[],0,,,87,3,148,61,38,India,1,17,17,15,14,,,1,1
84968,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,14,5,RA Jadeja,SA Yadav,Shahnawaz Dhani,1,0,1,0,[],0,,,88,3,148,60,37,India,1,18,17,15,15,,,1,1
84969,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,14,6,SA Yadav,RA Jadeja,Shahnawaz Dhani,1,0,1,0,[],0,,,89,3,148,59,36,India,1,18,18,16,15,,,1,1
84970,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,15,1,SA Yadav,RA Jadeja,Naseem Shah,0,0,0,0,[],0,,,89,3,148,59,35,India,1,18,18,17,15,,,0,1
84971,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,15,2,SA Yadav,RA Jadeja,Naseem Shah,0,0,0,0,[],1,bowled,SA Yadav,89,4,148,59,34,India,1,0,18,0,15,18,18,0,1
84972,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,15,3,HH Pandya,RA Jadeja,Naseem Shah,2,0,2,0,[],0,,,91,4,148,57,33,India,1,2,18,1,15,,,2,1
84973,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,15,4,HH Pandya,RA Jadeja,Naseem Shah,1,0,1,0,[],0,,,92,4,148,56,32,India,1,3,18,2,15,,,1,1
84974,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,15,5,RA Jadeja,HH Pandya,Naseem Shah,1,0,1,0,[],0,,,93,4,148,55,31,India,1,19,3,16,2,,,1,1
84975,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,15,6,HH Pandya,RA Jadeja,Naseem Shah,4,0,4,0,[],0,,,97,4,148,51,30,India,1,7,19,3,16,,,4,1
84976,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,16,1,RA Jadeja,HH Pandya,Shahnawaz Dhani,1,0,1,0,[],0,,,98,4,148,50,29,India,1,20,7,17,3,,,1,1
84977,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,16,2,HH Pandya,RA Jadeja,Shahnawaz Dhani,1,0,1,0,[],0,,,99,4,148,49,28,India,1,8,20,4,17,,,1,1
84978,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,16,3,RA Jadeja,HH Pandya,Shahnawaz Dhani,1,0,1,0,[],0,,,100,4,148,48,27,India,1,21,8,18,4,,,1,1
84979,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,16,4,HH Pandya,RA Jadeja,Shahnawaz Dhani,2,0,2,0,[],0,,,102,4,148,46,26,India,1,10,21,5,18,,,2,1
84980,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,16,5,HH Pandya,RA Jadeja,Shahnawaz Dhani,1,0,1,0,[],0,,,103,4,148,45,25,India,1,11,21,6,18,,,1,1
84981,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,16,6,RA Jadeja,HH Pandya,Shahnawaz Dhani,0,3,3,1,['wides'],0,,,106,4,148,42,25,India,1,21,11,19,6,,,3,0
84982,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,16,6,RA Jadeja,HH Pandya,Shahnawaz Dhani,1,0,1,0,[],0,,,107,4,148,41,24,India,1,22,11,20,6,,,1,1
84983,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,17,1,RA Jadeja,HH Pandya,Haris Rauf,0,2,2,1,['wides'],0,,,109,4,148,39,24,India,1,22,11,20,6,,,2,0
84984,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,17,1,HH Pandya,RA Jadeja,Haris Rauf,0,0,0,0,[],0,,,109,4,148,39,23,India,1,11,22,7,20,,,0,1
84985,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,17,2,HH Pandya,RA Jadeja,Haris Rauf,0,0,0,0,[],0,,,109,4,148,39,22,India,1,11,22,8,20,,,0,1
84986,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,17,3,HH Pandya,RA Jadeja,Haris Rauf,2,0,2,0,[],0,,,111,4,148,37,21,India,1,13,22,9,20,,,2,1
84987,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,17,4,HH Pandya,RA Jadeja,Haris Rauf,1,0,1,0,[],0,,,112,4,148,36,20,India,1,14,22,10,20,,,1,1
84988,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,17,5,RA Jadeja,HH Pandya,Haris Rauf,0,1,1,1,['wides'],0,,,113,4,148,35,20,India,1,22,14,21,10,,,1,0
84989,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,17,5,RA Jadeja,HH Pandya,Haris Rauf,2,0,2,0,[],0,,,115,4,148,33,19,India,1,24,14,22,10,,,2,1
84990,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,17,6,RA Jadeja,HH Pandya,Haris Rauf,0,1,1,0,['legbyes'],0,,,116,4,148,32,18,India,1,24,14,23,10,,,0,1
84991,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,18,1,RA Jadeja,HH Pandya,Naseem Shah,0,1,1,1,['wides'],0,,,117,4,148,31,18,India,1,24,14,23,10,,,1,0
84992,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,18,1,RA Jadeja,HH Pandya,Naseem Shah,4,0,4,0,[],0,,,121,4,148,27,17,India,1,28,14,24,10,,,4,1
84993,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,18,2,RA Jadeja,HH Pandya,Naseem Shah,0,0,0,0,[],0,,,121,4,148,27,16,India,1,28,14,25,10,,,0,1
84994,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,18,3,RA Jadeja,HH Pandya,Naseem Shah,0,0,0,0,[],0,,,121,4,148,27,15,India,1,28,14,26,10,,,0,1
84995,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,18,4,RA Jadeja,HH Pandya,Naseem Shah,0,0,0,0,[],0,,,121,4,148,27,14,India,1,28,14,27,10,,,0,1
84996,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,18,5,RA Jadeja,HH Pandya,Naseem Shah,6,0,6,0,[],0,,,127,4,148,21,13,India,1,34,14,28,10,,,6,1
84997,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,18,6,RA Jadeja,HH Pandya,Naseem Shah,0,0,0,0,[],0,,,127,4,148,21,12,India,1,34,14,29,10,,,0,1
84998,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,19,1,HH Pandya,RA Jadeja,Haris Rauf,1,0,1,0,[],0,,,128,4,148,20,11,India,1,15,34,11,29,,,1,1
84999,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,19,2,RA Jadeja,HH Pandya,Haris Rauf,1,0,1,0,[],0,,,129,4,148,19,10,India,1,35,15,30,11,,,1,1
85000,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,19,3,HH Pandya,RA Jadeja,Haris Rauf,4,0,4,0,[],0,,,133,4,148,15,9,India,1,19,35,12,30,,,4,1
85001,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,19,4,HH Pandya,RA Jadeja,Haris Rauf,4,0,4,0,[],0,,,137,4,148,11,8,India,1,23,35,13,30,,,4,1
85002,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,19,5,HH Pandya,RA Jadeja,Haris Rauf,0,0,0,0,[],0,,,137,4,148,11,7,India,1,23,35,14,30,,,0,1
85003,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,19,6,HH Pandya,RA Jadeja,Haris Rauf,4,0,4,0,[],0,,,141,4,148,7,6,India,1,27,35,15,30,,,4,1
85004,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,20,1,RA Jadeja,HH Pandya,Mohammad Nawaz,0,0,0,0,[],1,bowled,RA Jadeja,141,5,148,7,5,India,1,0,27,0,15,35,31,0,1
85005,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,20,2,KD Karthik,HH Pandya,Mohammad Nawaz,1,0,1,0,[],0,,,142,5,148,6,4,India,1,1,27,1,15,,,1,1
85006,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,20,3,HH Pandya,KD Karthik,Mohammad Nawaz,0,0,0,0,[],0,,,142,5,148,6,3,India,1,27,1,16,1,,,0,1
85007,1327270,8/28/2022,Dubai International Cricket Stadium,Pakistan,India,2,20,4,HH Pandya,KD Karthik,Mohammad Nawaz,6,0,6,0,[],0,,,148,5,148,0,2,India,1,33,1,17,1,,,6,1
178798,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,1,1,Mohammad Rizwan,Babar Azam,B Kumar,0,0,0,0,[],0,,,0,0,160,,119,India,1,0,0,1,0,,,0,1
178799,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,1,2,Mohammad Rizwan,Babar Azam,B Kumar,0,0,0,0,[],0,,,0,0,160,,118,India,1,0,0,2,0,,,0,1
178800,1298150,10/23/2022,Melbourne Cricket Ground,Pakistan,India,1,1,3,Mohammad Rizwan,Babar Azam,B Kumar,0,0,0,0,[],0,,,0,0,160,,117,India,1,0,0,3,0,,,0,1
